"","sex","age","race","juv_fel","juv_misd","juv_other","priors","charge","two_year_recid"
"6053",1,30,0,0,0,0,0,1,0
"6054",0,56,1,0,0,0,1,1,0
"6055",1,34,0,0,0,0,0,1,0
"6056",0,23,0,0,0,0,1,1,0
"6057",0,27,0,1,0,0,1,1,1
"6058",0,43,1,0,0,0,2,1,0
"6059",0,38,1,0,0,0,0,1,0
"6060",0,39,1,0,0,0,3,1,0
"6061",0,24,0,0,0,1,1,1,0
"6062",0,26,0,0,0,0,2,0,0
"6063",1,55,1,0,0,0,0,0,0
"6064",0,35,0,0,0,0,1,1,1
"6065",0,61,0,0,0,0,25,1,1
"6066",0,33,0,0,0,0,0,0,0
"6067",0,40,1,0,0,0,4,1,1
"6068",0,33,0,0,0,0,3,1,0
"6069",0,26,1,0,0,0,0,1,1
"6070",0,32,1,0,1,0,15,1,1
"6071",0,28,0,0,0,0,0,1,0
"6072",0,45,1,0,0,0,0,0,0
"6073",0,30,1,0,0,0,0,1,1
"6074",1,57,1,0,0,0,4,1,0
"6075",0,26,0,0,0,0,3,1,1
"6076",0,35,0,0,0,0,1,1,1
"6077",0,54,0,0,0,0,0,1,0
"6078",1,29,0,0,0,0,0,1,1
"6079",1,40,1,0,0,0,0,0,0
"6080",0,28,1,0,0,0,1,1,0
"6081",1,25,0,0,0,1,0,0,0
"6082",0,44,0,0,0,0,3,0,1
"6083",0,48,1,0,0,0,1,0,0
"6084",1,59,1,0,0,0,1,1,0
"6085",0,23,1,0,0,1,4,1,0
"6086",0,29,0,0,0,0,0,1,0
"6087",0,56,1,0,0,0,0,0,0
"6088",1,27,0,0,0,0,0,0,0
"6089",1,29,1,0,0,0,0,0,1
"6090",1,34,1,0,0,0,4,0,0
"6091",1,22,0,0,0,0,0,1,1
"6092",0,40,1,0,0,0,5,1,0
"6093",0,31,1,0,0,0,0,1,0
"6094",0,47,0,0,0,0,3,1,0
"6095",0,24,0,0,0,0,8,1,1
"6096",1,20,1,0,0,0,1,1,0
"6097",0,39,0,0,0,0,4,1,1
"6098",0,29,0,0,0,0,10,1,1
"6099",0,30,0,0,0,0,2,1,0
"6100",1,26,0,0,0,0,4,1,1
"6101",0,61,0,0,0,0,2,0,1
"6102",0,37,0,0,0,0,3,0,0
"6103",0,38,0,0,0,0,1,1,0
"6104",0,24,1,0,0,0,2,1,1
"6105",0,30,0,0,0,0,0,0,1
"6106",0,20,0,0,0,1,0,0,1
"6107",0,56,0,0,0,0,22,1,1
"6108",1,50,1,0,0,0,3,1,0
"6109",0,47,0,0,0,0,0,1,0
"6110",0,56,1,0,0,0,5,1,0
"6111",1,58,0,0,0,0,1,1,1
"6112",0,30,0,0,0,0,10,1,1
"6113",0,28,0,0,0,0,12,0,1
"6114",0,59,0,0,0,0,1,0,0
"6115",0,20,0,1,0,0,1,1,1
"6116",0,23,1,0,1,0,4,0,1
"6117",1,28,1,0,0,0,2,1,1
"6118",0,50,0,0,0,0,3,1,1
"6119",0,35,1,0,0,0,3,0,1
"6120",0,22,0,0,0,0,1,1,1
"6121",1,41,0,0,0,0,0,1,0
"6122",0,22,0,0,0,0,0,1,1
"6123",0,46,0,0,0,0,3,0,1
"6124",0,61,0,0,0,0,8,1,0
"6125",0,26,0,0,0,0,5,1,0
"6126",0,44,1,0,0,0,1,1,1
"6127",1,34,0,0,0,0,0,0,0
"6128",0,29,1,0,0,0,1,1,0
"6129",0,20,0,0,0,0,1,1,1
"6130",0,29,0,0,0,0,8,0,1
"6131",0,48,0,0,0,0,5,1,0
"6132",1,31,0,0,0,0,0,0,1
"6133",0,21,1,0,0,0,2,1,1
"6134",0,34,1,0,0,0,4,1,1
"6135",0,54,0,0,0,0,21,1,1
"6136",0,20,1,0,4,0,4,1,1
"6137",0,31,1,0,0,0,1,1,0
"6138",0,22,1,0,0,0,0,0,0
"6139",0,36,0,0,0,0,6,0,0
"6140",0,34,0,3,1,0,9,1,1
"6141",0,36,1,0,0,0,3,0,0
"6142",0,32,0,0,0,0,3,1,1
"6143",0,50,0,0,0,0,15,0,1
"6144",0,47,0,4,0,0,22,1,1
"6145",1,49,0,0,0,0,0,0,0
"6146",1,25,0,0,0,0,7,1,1
"6147",0,31,0,0,0,0,1,0,0
"6148",0,49,0,0,0,0,10,1,0
"6149",0,21,0,1,0,1,2,1,1
"6150",1,26,0,0,0,0,5,1,1
"6151",0,29,0,0,0,0,0,1,0
"6152",0,61,0,0,0,0,0,1,0
"6153",1,25,1,0,0,0,2,1,1
"6154",1,26,0,0,0,0,1,1,0
"6155",0,38,1,0,0,0,5,1,0
"6156",0,35,1,0,0,0,2,0,0
"6157",0,50,0,0,0,0,10,1,1
"6158",0,55,0,0,0,0,8,1,0
"6159",0,32,0,0,0,0,4,1,0
"6160",0,29,1,0,0,0,1,1,0
"6161",0,46,1,0,0,0,0,1,0
"6162",0,53,1,0,0,0,1,0,1
"6163",1,27,1,0,0,0,1,1,1
"6164",0,29,1,0,0,0,4,1,1
"6165",0,26,0,0,0,0,0,1,0
"6166",0,23,0,0,0,0,3,0,0
"6167",0,43,0,0,0,0,3,0,0
"6168",0,24,1,0,0,0,1,0,0
"6169",0,33,0,0,0,0,18,1,1
"6170",0,32,0,0,0,0,1,0,1
"6171",1,38,0,0,0,0,7,1,1
"6172",0,40,0,0,0,0,20,1,1
"6173",1,55,0,0,0,0,5,1,0
"6174",1,36,0,0,0,0,1,0,0
"6175",0,34,0,0,0,0,16,1,1
"6176",0,41,1,0,0,0,1,0,0
"6177",0,57,1,0,0,0,7,1,0
"6178",0,26,0,0,0,0,1,1,1
"6179",0,39,1,0,0,0,2,1,1
"6180",0,45,0,0,0,0,0,1,0
"6181",0,26,0,0,0,1,2,1,0
"6182",1,48,1,0,0,0,0,1,0
"6183",0,52,1,0,0,0,7,0,0
"6184",0,22,0,0,0,0,2,1,0
"6185",1,43,0,0,0,0,0,0,0
"6186",0,35,0,0,0,0,2,1,0
"6187",0,24,1,0,0,0,3,1,1
"6188",0,27,0,0,0,0,11,1,1
"6189",0,23,0,0,1,0,2,1,1
"6190",0,56,0,0,0,0,28,1,1
"6191",0,28,0,0,0,0,2,1,1
"6192",0,21,0,0,0,0,0,1,1
"6193",0,33,0,0,0,0,5,0,1
"6194",0,25,0,0,0,0,1,1,1
"6195",0,36,0,0,2,0,17,1,1
"6196",1,25,1,0,0,0,0,1,1
"6197",0,31,0,0,0,0,3,1,1
"6198",0,46,1,0,0,0,0,0,1
"6199",1,24,0,0,0,0,0,1,1
"6200",0,28,0,0,0,0,4,1,1
"6201",0,28,0,0,0,1,12,0,1
"6202",0,23,0,0,0,0,0,0,0
"6203",0,24,0,0,0,0,0,0,0
"6204",0,40,0,0,0,0,0,0,0
"6205",0,36,0,0,0,0,1,0,0
"6206",0,50,1,0,0,0,1,0,1
"6207",0,33,0,0,0,0,1,0,0
"6208",0,24,1,0,0,0,0,0,0
"6209",1,55,0,0,0,0,2,1,0
"6210",0,22,0,0,0,0,0,1,1
"6211",0,38,0,0,0,0,14,1,1
"6212",0,31,0,0,0,0,1,1,0
"6213",1,30,0,0,0,0,3,1,0
"6214",0,52,1,0,0,0,1,1,0
"6215",0,37,0,0,0,0,16,1,1
"6216",1,41,1,0,0,0,1,0,0
"6217",0,20,0,0,0,0,0,1,1
"6218",0,21,1,0,0,0,0,0,0
"6219",0,22,1,0,0,0,1,0,1
"6220",0,38,0,0,0,0,7,0,1
"6221",0,31,0,0,0,0,0,1,1
"6222",0,28,1,0,0,0,0,1,1
"6223",0,21,0,0,1,0,2,1,1
"6224",0,39,0,0,0,0,1,1,1
"6225",0,34,0,0,0,0,22,1,1
"6226",0,32,1,0,1,0,2,1,0
"6227",0,45,0,0,0,0,0,0,0
"6228",0,36,0,0,0,2,7,0,1
"6229",0,24,0,0,0,0,0,0,1
"6230",0,27,0,0,0,0,9,1,1
"6231",0,30,0,0,0,0,0,1,0
"6232",0,61,0,0,0,0,8,0,1
"6233",0,43,0,0,0,0,2,1,0
"6234",0,26,0,0,0,0,1,1,0
"6235",0,32,0,0,3,0,7,1,0
"6236",1,57,1,0,0,0,2,1,0
"6237",1,40,1,0,0,0,0,0,0
"6238",0,33,1,0,0,0,6,1,1
"6239",0,30,0,0,0,0,2,1,1
"6240",0,29,1,0,0,0,1,0,1
"6241",1,21,1,0,0,0,1,1,1
"6242",0,36,0,0,0,0,2,0,0
"6243",0,59,0,0,0,0,17,1,0
"6244",0,35,0,0,0,0,6,1,1
"6245",0,49,0,0,0,0,0,0,0
"6246",0,26,0,0,0,0,5,1,1
"6247",0,21,0,0,1,0,2,1,1
"6248",0,49,0,0,0,0,29,1,1
"6249",0,23,0,0,0,0,1,1,1
"6250",1,37,0,0,0,0,23,0,1
"6251",0,33,0,0,0,0,0,0,0
"6252",0,20,0,1,0,0,1,1,0
"6253",0,28,1,0,0,0,1,1,1
"6254",0,29,0,0,0,0,3,1,0
"6255",0,25,0,0,0,1,1,1,1
"6256",0,20,0,0,0,0,2,1,1
"6257",0,30,1,0,0,0,3,0,1
"6258",0,55,0,0,0,0,5,1,0
"6259",0,26,1,0,0,0,0,0,0
"6260",1,52,1,0,0,0,6,1,0
"6261",0,52,0,0,0,0,16,1,1
"6262",0,27,0,0,0,0,1,1,1
"6263",0,60,1,0,0,0,2,0,0
"6264",0,44,1,0,0,0,0,0,0
"6265",0,30,0,0,0,0,1,1,0
"6266",1,25,0,0,0,0,2,0,0
"6267",1,20,1,0,0,0,4,1,1
"6268",0,28,1,0,0,0,3,1,1
"6269",0,39,0,0,0,0,3,0,0
"6270",0,22,1,0,0,0,1,1,1
"6271",0,24,1,0,0,0,1,1,1
"6272",1,28,0,0,0,0,0,1,0
"6273",0,35,0,0,0,0,10,1,1
"6274",0,30,1,0,0,0,0,0,0
"6275",0,22,0,0,0,2,0,1,0
"6276",0,39,0,0,0,0,9,1,1
"6277",1,46,0,0,0,0,1,1,0
"6278",0,47,0,0,0,0,3,0,0
"6279",0,26,0,0,0,0,5,0,1
"6280",0,33,0,0,0,0,3,1,0
"6281",1,23,0,0,0,0,0,1,0
"6282",1,52,0,0,0,0,0,1,1
"6283",1,22,0,0,0,5,0,0,1
"6284",0,54,1,0,0,0,0,1,0
"6285",0,50,0,0,0,0,2,0,1
"6286",0,20,0,0,0,4,2,1,1
"6287",0,25,1,0,0,0,1,1,0
"6288",1,46,1,0,0,0,0,1,0
"6289",0,26,0,0,0,1,1,1,1
"6290",0,22,1,0,0,0,0,0,0
"6291",0,38,1,1,0,0,10,1,0
"6292",1,36,0,0,0,0,9,1,0
"6293",1,34,0,0,0,0,5,1,0
"6294",0,18,0,5,0,2,4,1,1
"6295",1,26,1,0,0,0,3,1,1
"6296",1,23,1,0,0,0,0,1,1
"6297",1,32,0,0,0,1,8,0,1
"6298",0,44,1,0,0,0,1,0,0
"6299",0,53,1,0,0,0,9,1,0
"6300",0,27,0,0,0,0,6,1,1
"6301",0,27,0,0,0,0,4,1,0
"6302",0,25,1,0,0,0,2,1,1
"6303",0,48,1,0,0,0,18,1,1
"6304",0,19,1,0,1,3,1,1,1
"6305",0,53,1,0,0,0,0,1,0
"6306",0,39,0,0,0,0,0,0,0
"6307",0,37,0,0,0,0,2,1,0
"6308",0,27,0,1,0,0,6,1,1
"6309",1,29,1,0,0,0,1,1,0
"6310",1,21,0,0,0,0,2,1,1
"6311",1,24,0,0,0,0,7,1,1
"6312",0,33,1,0,0,0,0,0,0
"6313",1,24,1,0,0,4,1,0,0
"6314",0,46,1,0,0,0,1,1,0
"6315",0,32,0,0,0,0,7,1,1
"6316",0,24,0,0,0,0,2,1,0
"6317",1,38,1,0,0,0,0,1,0
"6318",0,30,0,0,2,2,13,1,1
"6319",0,26,0,0,2,2,27,0,1
"6320",0,57,1,0,0,0,2,1,0
"6321",0,43,1,0,0,0,0,1,0
"6322",0,22,0,0,0,0,0,0,1
"6323",0,26,1,0,0,0,1,0,0
"6324",1,28,0,0,0,0,9,0,1
"6325",0,51,1,0,0,0,3,1,0
"6326",0,41,0,0,0,0,3,1,0
"6327",0,24,1,0,0,0,1,1,1
"6328",0,48,0,0,0,0,3,1,0
"6329",0,26,1,0,0,0,0,0,0
"6330",0,31,0,0,0,0,6,1,0
"6331",0,27,0,1,2,1,6,0,1
"6332",0,25,0,0,0,0,0,0,0
"6333",0,56,1,0,0,0,3,0,0
"6334",1,29,0,0,0,0,1,0,0
"6335",1,30,1,0,0,0,3,1,0
"6336",0,21,0,0,0,0,0,1,1
"6337",0,22,1,0,0,0,1,1,0
"6338",1,28,0,0,0,0,0,0,0
"6339",0,35,0,0,0,0,2,1,0
"6340",0,23,1,0,0,0,0,1,0
"6341",0,48,0,0,0,0,4,1,1
"6342",0,22,1,0,1,2,4,0,1
"6343",0,37,0,0,0,0,2,1,1
"6344",0,33,0,0,0,0,0,1,0
"6345",0,23,0,0,0,1,5,1,1
"6346",0,22,0,0,0,1,0,0,1
"6347",0,24,0,0,0,0,0,1,0
"6348",0,44,0,0,0,0,2,0,1
"6349",0,26,0,0,0,0,4,0,0
"6350",1,26,0,0,0,0,0,0,0
"6351",0,29,0,0,0,0,2,1,1
"6352",0,26,0,0,0,1,0,1,0
"6353",0,30,1,0,0,0,1,0,0
"6354",0,23,0,0,0,0,1,1,1
"6355",0,42,0,0,0,0,1,1,0
"6356",1,28,0,0,0,0,0,1,0
"6357",0,20,0,0,0,0,0,1,0
"6358",1,24,1,0,2,0,7,0,1
"6359",1,36,0,0,1,0,6,1,1
"6360",0,37,0,0,0,0,6,1,0
"6361",1,21,0,0,0,0,1,1,1
"6362",0,27,0,0,0,0,8,1,1
"6363",0,26,0,0,0,0,2,1,0
"6364",0,42,1,0,0,0,0,0,0
"6365",0,23,0,0,0,0,8,1,1
"6366",0,43,1,0,0,0,1,1,0
"6367",1,55,1,0,0,0,0,0,0
"6368",0,38,1,0,0,0,0,1,0
"6369",0,24,1,0,0,0,1,1,1
"6370",0,23,0,0,0,0,0,0,0
"6371",1,64,0,0,0,0,0,1,0
"6372",0,48,0,0,0,0,0,0,0
"6373",0,32,0,0,1,2,11,1,1
"6374",1,39,0,0,0,0,0,1,1
"6375",0,30,1,0,0,0,0,0,0
"6376",1,22,0,0,0,0,1,0,0
"6377",0,20,0,0,0,0,2,1,1
"6378",0,21,0,0,0,0,0,1,0
"6379",0,24,1,0,0,0,0,1,0
"6380",0,49,0,0,0,0,2,0,0
"6381",0,50,1,0,0,0,2,1,0
"6382",0,30,0,0,0,0,3,0,1
"6383",0,51,0,0,0,0,12,1,1
"6384",0,21,0,0,2,0,2,0,1
"6385",0,21,0,1,0,2,1,1,1
"6386",0,31,0,0,0,0,1,1,1
"6387",0,23,0,0,0,0,2,0,1
"6388",0,23,0,0,0,0,0,0,1
"6389",0,32,0,0,0,0,4,1,0
"6390",0,28,0,0,0,0,11,1,1
"6391",0,50,1,1,0,0,16,1,1
"6392",0,24,0,0,0,1,0,1,0
"6393",1,19,0,0,0,0,1,1,0
"6394",0,31,0,0,0,0,1,0,0
"6395",0,29,0,0,0,0,3,1,0
"6396",0,41,0,0,0,0,6,1,1
"6397",0,28,0,0,0,0,4,0,0
"6398",0,29,1,0,0,0,6,1,0
"6399",0,49,1,0,0,0,0,1,1
"6400",0,42,1,0,0,0,0,0,0
"6401",0,38,0,0,0,0,4,0,0
"6402",0,22,0,0,0,1,3,1,1
"6403",0,46,1,0,0,0,0,0,0
"6404",0,63,1,0,0,0,1,1,0
"6405",0,38,0,0,0,0,0,1,0
"6406",0,36,0,0,0,0,0,1,1
"6407",1,27,0,0,1,0,10,0,1
"6408",0,22,1,0,0,0,6,1,1
"6409",0,29,0,0,0,0,11,0,1
"6410",0,23,0,0,0,0,6,1,0
"6411",0,39,0,0,0,0,2,0,0
"6412",0,47,1,0,0,0,0,0,0
"6413",0,26,0,0,0,0,7,1,1
"6414",1,21,0,0,0,0,0,1,1
"6415",0,55,0,0,0,0,12,1,1
"6416",0,63,0,0,0,0,2,0,0
"6417",0,27,0,0,0,0,2,1,0
"6418",0,55,1,0,0,0,27,0,1
"6419",0,57,1,0,0,0,21,0,0
"6420",0,24,0,0,0,0,1,1,0
"6421",0,54,0,0,0,0,2,0,0
"6422",0,30,0,0,0,0,2,1,0
"6423",0,26,0,0,1,0,3,0,1
"6424",0,26,1,0,0,0,0,1,1
"6425",0,37,1,0,0,0,1,0,0
"6426",0,25,0,0,0,0,4,0,1
"6427",0,34,0,0,0,0,0,1,0
"6428",1,48,0,0,0,0,4,1,0
"6429",0,25,0,1,1,0,2,1,1
"6430",0,57,0,0,0,0,0,1,0
"6431",0,46,1,0,0,0,2,1,1
"6432",0,21,0,0,0,0,0,1,0
"6433",0,32,0,0,0,1,8,1,1
"6434",1,25,0,0,0,0,5,1,1
"6435",0,35,0,0,0,0,4,1,1
"6436",1,33,0,0,0,0,2,1,0
"6437",0,26,0,0,0,0,2,1,1
"6438",0,49,1,0,0,0,10,1,1
"6439",0,29,0,0,0,0,2,0,0
"6440",0,28,1,0,0,0,6,0,0
"6441",0,53,0,0,0,0,20,1,1
"6442",0,57,0,0,0,0,1,0,0
"6443",0,29,0,0,1,0,3,1,1
"6444",0,27,1,0,0,0,0,1,0
"6445",0,48,1,0,0,0,0,1,0
"6446",0,29,0,0,0,0,0,0,0
"6447",0,25,1,0,0,0,1,0,0
"6448",0,67,1,0,0,0,0,1,0
"6449",0,29,0,0,0,1,2,0,1
"6450",1,53,0,0,0,0,3,1,0
"6451",0,23,1,0,0,0,1,1,1
"6452",0,49,0,0,0,0,0,1,0
"6453",1,44,1,0,0,0,0,0,0
"6454",1,55,0,0,0,0,0,1,0
"6455",0,26,0,1,0,0,10,1,1
"6456",0,51,1,0,0,0,2,1,0
"6457",0,46,0,0,0,0,0,0,0
"6458",0,30,1,0,0,0,1,1,0
"6459",1,48,0,0,0,0,0,1,1
"6460",0,77,0,0,0,0,1,0,0
"6461",0,21,0,0,2,2,2,1,1
"6462",0,46,1,0,0,0,11,1,1
"6463",0,54,0,0,0,0,4,1,0
"6464",0,54,1,0,0,0,3,1,0
"6465",0,26,0,0,0,0,15,1,1
"6466",0,23,0,0,1,1,8,1,1
"6467",0,27,0,0,0,0,1,1,0
"6468",0,39,1,0,0,0,2,1,0
"6469",0,35,0,0,0,0,13,1,1
"6470",0,29,0,0,0,0,1,0,0
"6471",0,30,0,1,0,0,9,0,0
"6472",0,41,0,0,0,0,6,1,0
"6473",0,32,0,0,0,0,1,0,1
"6474",0,48,0,0,0,0,12,0,1
"6475",0,39,1,0,0,0,2,1,1
"6476",0,52,0,0,0,0,0,0,1
"6477",0,31,0,0,1,0,3,1,0
"6478",0,22,1,0,0,3,1,1,1
"6479",0,56,0,0,0,0,4,0,0
"6480",1,46,1,0,0,0,0,0,0
"6481",1,52,1,0,0,0,23,1,1
"6482",0,29,0,0,0,0,7,1,0
"6483",1,22,0,0,0,0,0,1,1
"6484",0,32,0,0,0,0,1,1,0
"6485",0,39,0,0,0,0,8,1,0
"6486",0,35,0,0,0,0,9,1,1
"6487",0,26,0,0,0,0,1,0,0
"6488",0,27,0,0,0,0,1,1,0
"6489",0,27,0,0,0,0,5,1,1
"6490",1,34,1,0,0,0,10,1,1
"6491",0,47,0,0,0,0,21,1,1
"6492",0,27,0,0,0,0,2,0,0
"6493",0,27,0,0,0,0,6,1,1
"6494",1,32,0,0,0,0,0,0,0
"6495",0,28,0,0,0,0,8,0,1
"6496",0,25,0,0,0,1,5,1,1
"6497",0,22,1,0,0,1,2,0,1
"6498",0,43,1,0,0,0,4,0,0
"6499",0,52,0,0,0,0,7,1,1
"6500",0,21,0,0,0,0,2,1,1
"6501",0,28,0,0,1,0,11,1,1
"6502",0,21,0,0,0,0,1,1,1
"6503",0,26,0,0,0,0,0,1,1
"6504",0,23,1,0,1,0,4,0,0
"6505",0,39,0,0,0,0,3,0,0
"6506",0,31,0,0,0,0,1,0,0
"6507",0,34,1,0,0,0,1,0,1
"6508",0,32,0,0,0,0,0,0,0
"6509",1,50,1,0,0,0,0,0,0
"6510",0,27,0,0,0,0,1,0,1
"6511",1,26,0,0,1,0,4,1,0
"6512",0,27,0,1,0,0,4,1,1
"6513",0,29,1,0,0,0,0,1,0
"6514",0,30,1,0,0,0,11,0,1
"6515",0,58,0,0,0,0,0,0,0
"6516",0,27,0,2,0,0,14,1,1
"6517",0,28,0,0,0,0,5,1,1
"6518",0,24,0,0,5,1,15,1,1
"6519",0,45,0,0,0,0,1,1,0
"6520",0,50,1,0,0,0,0,0,0
"6521",1,30,0,0,0,0,15,1,1
"6522",0,25,0,0,0,0,1,1,0
"6523",0,46,0,0,0,0,0,1,0
"6524",0,43,1,0,0,0,0,1,0
"6525",0,24,1,0,0,0,0,1,0
"6526",0,34,0,0,0,0,10,1,1
"6527",0,56,0,0,0,0,2,1,0
"6528",0,26,1,0,0,0,2,1,0
"6529",0,31,1,0,0,0,0,1,0
"6530",0,23,0,0,0,3,1,1,0
"6531",0,39,0,0,0,0,0,1,0
"6532",0,50,0,0,0,0,4,1,0
"6533",1,22,0,0,0,0,0,0,1
"6534",1,25,0,0,0,0,0,0,0
"6535",1,21,0,0,1,0,2,1,1
"6536",0,20,1,0,0,0,1,1,0
"6537",0,54,0,0,0,0,12,0,1
"6538",1,27,0,0,0,0,2,1,1
"6539",0,45,1,0,0,0,5,1,1
"6540",0,34,0,3,1,0,13,1,1
"6541",1,55,1,0,0,0,0,1,0
"6542",0,24,0,0,0,0,0,0,0
"6543",0,20,0,0,0,1,0,1,1
"6544",0,37,0,0,0,0,5,0,1
"6545",1,34,1,0,0,0,1,0,0
"6546",1,41,0,0,0,0,2,1,1
"6547",0,21,0,0,0,0,1,1,1
"6548",0,22,0,0,0,0,3,1,0
"6549",0,24,0,0,0,0,0,1,1
"6550",0,42,1,0,0,0,8,1,0
"6551",1,23,0,0,0,0,0,0,0
"6552",1,40,0,0,0,0,1,1,0
"6553",0,19,0,3,0,0,2,1,1
"6554",0,20,1,0,0,0,0,0,0
"6555",1,44,1,0,0,0,0,1,0
"6556",0,20,0,0,0,0,0,0,0
"6557",0,27,0,0,0,0,5,0,1
"6558",0,20,1,0,0,0,0,0,1
"6559",0,20,0,0,0,0,0,1,1
"6560",0,28,1,0,0,0,1,1,0
"6561",0,29,0,0,0,0,9,1,1
"6562",0,21,0,0,0,0,0,1,1
"6563",0,45,0,0,0,0,4,0,0
"6564",1,24,0,0,0,0,2,1,1
"6565",0,60,0,0,0,0,15,1,0
"6566",0,43,0,1,0,0,8,1,0
"6567",0,21,0,0,0,0,0,1,0
"6568",1,24,0,0,0,0,0,1,1
"6569",0,23,0,0,1,0,3,1,1
"6570",0,27,1,0,0,0,0,1,0
"6571",0,24,1,0,0,0,0,1,0
"6572",0,31,0,0,1,0,6,0,1
"6573",0,22,0,0,0,0,0,1,0
"6574",1,46,0,0,0,0,4,1,1
"6575",0,53,0,0,0,0,3,0,1
"6576",0,54,1,0,0,0,0,1,0
"6577",1,37,1,0,0,0,5,1,0
"6578",1,35,0,0,0,0,7,1,1
"6579",1,53,0,0,0,0,0,1,1
"6580",0,26,0,0,0,0,9,0,0
"6581",0,48,0,0,0,0,7,0,0
"6582",0,63,0,0,0,0,22,0,1
"6583",1,56,0,0,0,0,2,0,0
"6584",0,25,0,0,0,0,6,1,1
"6585",1,49,1,0,0,0,0,1,0
"6586",0,34,1,0,0,0,0,0,0
"6587",0,21,0,0,0,0,0,0,1
"6588",0,23,1,0,0,0,0,1,1
"6589",0,57,1,0,0,0,0,1,0
"6590",0,29,1,0,1,0,8,1,1
"6591",1,34,0,0,0,0,0,1,0
"6592",0,25,1,0,0,0,5,1,1
"6593",1,42,0,0,0,0,1,1,1
"6594",0,51,0,0,0,0,1,1,1
"6595",0,26,0,0,0,0,7,1,1
"6596",0,31,0,0,1,0,5,0,0
"6597",0,34,0,0,1,0,9,1,1
"6598",0,53,0,0,0,0,13,0,1
"6599",1,43,0,0,0,0,6,1,1
"6600",0,34,0,0,0,0,0,1,0
"6601",1,27,1,0,0,0,2,1,1
"6602",0,51,0,0,0,0,0,0,0
"6603",0,26,1,0,0,0,1,0,0
"6604",0,47,0,0,0,0,5,1,1
"6605",0,22,1,0,0,1,0,1,0
"6606",1,36,1,0,0,0,0,1,0
"6607",1,36,0,0,0,0,1,0,0
"6608",0,41,1,0,0,0,4,1,0
"6609",0,37,0,0,0,0,2,0,0
"6610",0,21,0,0,0,0,2,1,0
"6611",0,25,0,0,3,1,6,0,1
"6612",0,27,0,0,0,0,1,1,0
"6613",1,31,0,0,0,0,2,1,0
"6614",0,24,0,0,0,1,7,0,1
"6615",0,33,1,0,0,0,0,0,0
"6616",0,46,1,0,0,0,5,1,1
"6617",1,44,1,0,0,0,3,1,0
"6618",0,46,1,0,0,0,0,1,0
"6619",1,28,0,0,0,0,1,1,0
"6620",0,28,0,1,0,0,5,1,1
"6621",0,66,0,0,0,0,5,1,0
"6622",0,20,1,0,0,0,0,0,0
"6623",0,27,0,0,0,0,2,1,0
"6624",1,24,0,0,0,0,0,1,0
"6625",0,25,0,0,0,0,3,1,0
"6626",0,31,1,0,0,0,8,0,1
"6627",1,39,0,0,0,0,1,1,1
"6628",1,41,0,0,0,0,7,1,0
"6629",0,26,0,0,0,0,0,1,0
"6630",0,25,0,0,0,0,2,0,1
"6631",0,35,0,0,0,0,5,1,0
"6632",0,55,0,0,0,0,0,0,0
"6633",0,22,0,0,0,0,2,1,1
"6634",1,29,0,0,0,0,2,0,0
"6635",0,25,0,0,0,0,7,1,1
"6636",0,50,1,0,0,0,18,0,1
"6637",1,27,1,0,0,0,2,0,0
"6638",0,50,0,0,0,0,5,1,0
"6639",1,20,1,0,0,0,0,0,1
"6640",0,56,1,0,0,0,5,0,1
"6641",0,25,0,0,0,0,5,1,1
"6642",1,48,0,0,0,0,1,1,0
"6643",0,21,0,0,0,0,1,1,1
"6644",0,31,1,0,0,0,2,0,0
"6645",0,35,1,0,0,0,0,0,0
"6646",0,25,0,0,0,0,6,0,1
"6647",0,34,0,0,0,0,2,1,0
"6648",0,32,0,0,0,0,0,1,1
"6649",0,33,0,0,0,0,1,0,0
"6650",1,31,0,0,0,0,1,1,0
"6651",0,29,0,0,0,0,6,1,1
"6652",0,25,0,0,0,0,2,1,1
"6653",0,26,0,0,0,0,13,0,1
"6654",1,44,0,0,0,0,0,0,0
"6655",0,31,0,0,0,0,11,0,1
"6656",0,28,0,0,0,0,3,0,0
"6657",1,47,0,0,0,0,1,1,0
"6658",1,27,0,0,1,0,10,1,1
"6659",0,24,0,0,0,2,0,1,1
"6660",0,49,1,0,0,0,0,1,0
"6661",1,40,1,0,0,0,0,1,0
"6662",0,22,0,0,0,0,4,0,1
"6663",0,28,0,0,0,0,5,1,0
"6664",1,51,1,0,0,0,1,1,0
"6665",0,24,0,0,0,0,2,1,1
"6666",0,49,1,0,0,0,1,0,0
"6667",0,33,1,0,0,0,0,0,1
"6668",0,34,0,0,0,0,6,1,0
"6669",0,30,0,0,0,1,8,0,1
"6670",0,44,1,0,0,0,0,1,1
"6671",0,41,0,0,0,3,12,1,1
"6672",0,46,1,0,0,0,0,1,0
"6673",0,57,0,0,0,0,2,0,0
"6674",1,44,1,0,0,0,1,0,0
"6675",0,32,0,0,0,0,0,1,1
"6676",0,36,0,0,0,0,1,0,1
"6677",0,30,0,0,0,0,1,0,1
"6678",0,28,0,0,0,0,0,0,0
"6679",0,31,1,0,0,0,3,0,0
"6680",0,29,0,1,0,0,8,1,1
"6681",0,21,0,0,0,0,1,0,1
"6682",0,23,0,1,0,0,5,1,1
"6683",0,27,0,0,0,0,0,0,0
"6684",0,25,1,0,0,0,4,1,1
"6685",1,49,0,0,0,0,25,1,1
"6686",0,35,0,0,0,0,2,1,1
